age,gender,height,weight,workout_type,duration,calories_burned,intensity,calories_intake,bmi,goal_A,goal_B,goal_C,goal_D,goal_E,goal_F,goal_G,goal_H
31,Other,152,66,3,10,473,Low,2790,28.566481994459835,0,1,1,0,1,0,1,0
45,Male,184,74,0,33,130,High,1879,21.85727788279773,0,0,0,1,0,0,1,0
23,Female,176,91,2,42,630,Low,2538,29.3775826446281,0,1,1,1,0,0,0,0
40,Other,180,111,0,60,453,Medium,2278,34.25925925925926,0,1,0,0,0,0,1,0
41,Other,172,60,3,15,982,High,3646,20.281233098972418,0,0,1,0,1,0,1,0
39,Other,150,96,0,101,450,Medium,3901,42.666666666666664,0,1,0,0,0,0,1,0
32,Other,168,55,3,56,221,Low,3641,19.48696145124717,1,0,1,0,1,1,1,0
54,Male,159,91,3,112,544,High,1703,35.99541157390926,0,1,0,0,1,0,1,0
50,Female,156,84,1,43,118,High,3622,34.51676528599605,0,1,0,0,0,0,1,1
57,Female,175,82,4,116,368,Low,2718,26.775510204081634,0,0,0,0,1,0,1,1
56,Other,159,67,5,71,679,Medium,1997,26.502116213757365,0,0,0,1,0,0,1,1
31,Female,152,64,1,94,977,High,2726,27.700831024930746,0,1,0,1,0,0,1,1
28,Male,170,81,4,38,479,High,3759,28.027681660899656,0,0,0,0,1,0,1,1
42,Male,191,77,2,39,978,High,3882,21.106877552698666,0,0,1,1,0,0,0,0
37,Female,152,89,5,57,112,Low,3650,38.52146814404432,0,1,0,0,0,0,1,1
45,Other,158,79,1,45,621,High,2328,31.64556962025316,0,1,0,0,0,0,1,1
42,Female,164,106,1,68,137,Low,2243,39.41106484235575,0,1,0,0,0,0,1,1
56,Other,177,60,0,96,562,Low,3328,19.15158479364167,0,0,0,1,0,0,1,0
28,Female,154,77,0,57,755,Low,3843,32.46753246753247,0,1,0,0,0,0,1,0
52,Male,170,84,2,107,809,Low,2436,29.065743944636683,0,1,0,1,0,0,0,0
58,Male,164,70,0,93,852,Low,2740,26.026174895895306,0,0,0,1,0,0,1,0
41,Male,153,62,1,20,279,Medium,1599,26.48553974966893,0,1,0,1,0,0,1,1
49,Other,199,112,1,12,642,High,2680,28.282114088028077,0,1,0,1,0,0,1,1
32,Male,182,70,2,115,213,Low,2528,21.132713440405748,1,0,1,1,0,1,0,0
23,Other,164,60,0,94,114,Low,1722,22.308149910767405,0,0,0,1,0,1,0,0
38,Female,181,70,5,46,847,High,2951,21.36686914318855,0,0,0,1,0,0,1,1
45,Female,153,112,2,100,544,Medium,2109,47.84484599940194,0,1,0,0,0,0,0,0
24,Female,182,55,1,35,795,Medium,2430,16.604274846033086,0,0,0,0,0,0,0,1
32,Other,165,75,5,105,698,Medium,2572,27.548209366391188,0,1,0,1,0,0,1,1
53,Other,166,86,4,99,929,High,3681,31.20917404557991,0,0,0,0,1,0,1,1
26,Female,176,65,2,43,809,Low,1606,20.983987603305785,1,0,1,1,0,1,0,0
43,Male,163,94,4,112,822,High,3135,35.37957770333848,0,0,0,0,1,0,1,1
39,Male,192,81,2,23,446,Medium,3808,21.97265625,1,0,1,1,0,0,0,0
18,Female,194,73,2,108,149,Medium,1854,19.39632266978425,1,0,1,1,0,1,0,0
34,Male,181,96,1,111,307,High,3148,29.303134824944294,0,1,0,1,0,0,1,1
30,Other,188,114,1,70,516,High,2034,32.25441376188321,0,1,0,0,0,0,1,1
58,Other,157,77,5,20,781,Medium,3205,31.238589800803275,0,0,0,0,0,0,1,1
33,Male,193,53,5,26,661,Low,1626,14.228569894493813,0,0,0,0,0,0,1,1
22,Male,152,109,4,101,166,Low,1566,47.17797783933518,0,0,0,0,1,0,0,1
58,Male,152,102,3,28,511,High,3602,44.14819944598338,0,0,0,0,1,0,1,0
26,Other,184,73,2,111,139,Medium,2048,21.561909262759922,1,0,1,1,0,1,0,0
44,Male,167,100,5,40,804,Medium,3997,35.8564308508731,0,1,0,0,0,0,1,1
30,Female,189,99,1,77,158,Medium,2800,27.714789619551524,0,1,0,1,0,0,1,1
35,Other,163,52,1,95,495,Low,2005,19.57168128269788,0,0,0,1,0,0,1,1
28,Other,173,115,4,73,477,High,2323,38.42427077416552,0,0,0,0,1,0,1,1
29,Female,153,99,0,88,355,Low,1738,42.29142637447136,0,1,0,0,0,0,1,0
54,Other,190,67,3,53,941,Low,3150,18.559556786703602,0,0,0,0,1,0,1,0
40,Female,176,81,1,10,701,Medium,3471,26.149276859504134,0,1,0,1,0,0,1,1
36,Other,191,95,3,64,323,Medium,3816,26.040952824758094,0,1,1,0,1,0,1,0
42,Female,159,54,0,38,502,Medium,2657,21.359914560341757,0,0,0,1,0,0,1,0
53,Other,169,117,4,29,208,Low,2643,40.96495220755576,0,0,0,0,1,0,1,1
46,Female,150,75,0,73,867,Low,1896,33.333333333333336,0,1,0,0,0,0,1,0
51,Female,174,85,4,77,249,Medium,2185,28.075042938300964,0,0,0,0,1,0,1,1
41,Male,178,62,5,45,334,Medium,3257,19.568236333796236,0,0,0,1,0,0,1,1
44,Male,196,56,4,15,753,High,3208,14.57725947521866,0,0,0,0,1,0,1,1
42,Other,184,57,1,68,319,Medium,1669,16.836011342155007,0,0,0,0,0,0,1,1
33,Male,187,71,0,84,160,Medium,3733,20.303697560696612,0,0,0,1,0,1,1,0
46,Other,170,117,3,118,998,Medium,2348,40.484429065743946,0,1,0,0,1,0,1,0
34,Male,171,90,0,27,918,High,3636,30.778701138811947,0,1,0,0,0,0,1,0
41,Other,162,93,2,103,329,High,3779,35.43667123914037,0,1,0,0,0,0,0,0
34,Female,177,54,0,74,892,Medium,2260,17.236426314277505,0,0,0,0,0,0,1,0
22,Other,178,58,3,74,442,Medium,3723,18.30576947355132,0,0,1,0,1,0,0,0
26,Female,192,59,5,98,746,High,3219,16.004774305555557,0,0,0,0,0,0,1,1
37,Other,152,96,4,70,458,High,3325,41.551246537396125,0,0,0,0,1,0,1,1
35,Other,158,66,1,84,217,Medium,3253,26.43807082198365,0,1,0,1,0,0,1,1
36,Other,167,105,0,101,928,High,3590,37.64925239341676,0,1,0,0,0,0,1,0
37,Female,168,71,1,18,466,Low,3851,25.15589569160998,0,1,0,1,0,0,1,1
53,Female,163,109,3,18,380,Low,3274,41.02525499642441,0,1,0,0,1,0,1,0
50,Female,177,79,4,30,317,Low,2290,25.2162533116282,0,0,0,0,1,0,1,1
21,Other,170,72,0,78,441,Medium,1759,24.913494809688583,0,0,0,1,0,0,0,0
25,Other,170,53,0,48,882,High,3317,18.339100346020764,0,0,0,0,0,0,1,0
59,Female,158,85,1,42,783,Low,3378,34.049030604069856,0,0,0,0,0,0,1,1
38,Female,197,50,5,72,716,High,2492,12.883609472029685,0,0,0,0,0,0,1,1
27,Male,199,113,3,40,606,Low,1900,28.534632963814044,0,1,1,0,1,0,1,0
41,Other,176,50,2,76,651,High,2690,16.141528925619834,0,0,1,0,0,0,0,0
57,Female,153,113,3,51,879,High,2582,48.2720321243966,0,0,0,0,1,0,1,0
58,Female,181,91,0,34,860,Low,1810,27.776929886145112,0,0,0,1,0,0,1,0
54,Other,167,51,4,43,799,High,2174,18.286779733945284,0,0,0,0,1,0,1,1
56,Male,187,104,1,97,979,High,3057,29.740627412851378,0,0,0,1,0,0,1,1
40,Other,189,113,0,108,360,Low,3301,31.634052798073963,0,1,0,0,0,0,1,0
53,Male,164,83,0,113,141,Medium,3274,30.859607376561577,0,1,0,0,0,0,1,0
36,Other,169,74,0,51,218,Low,3807,25.909456951787405,0,1,0,1,0,0,1,0
36,Male,186,72,2,83,622,High,1819,20.811654526534856,1,0,1,1,0,0,0,0
48,Male,151,66,2,91,303,Low,2195,28.946098855313362,0,1,1,1,0,0,0,0
35,Other,150,119,3,116,654,Medium,3086,52.888888888888886,0,1,0,0,1,0,1,0
26,Other,169,98,4,65,773,Medium,2577,34.31252407128602,0,0,0,0,1,0,1,1
58,Male,155,68,1,102,890,High,3010,28.303850156087407,0,0,0,1,0,0,1,1
42,Female,160,78,4,92,268,High,2878,30.468749999999993,0,0,0,0,1,0,1,1
48,Female,196,107,1,99,162,Low,2557,27.852977925864227,0,1,0,1,0,0,1,1
38,Male,195,50,3,49,800,High,3115,13.149243918474689,0,0,1,0,1,0,1,0
58,Male,179,89,4,49,747,Medium,3042,27.776910832995224,0,0,0,0,1,0,1,1
25,Other,178,64,4,86,178,Low,3409,20.199469763918696,0,0,0,0,1,1,1,1
19,Female,191,82,3,87,450,Medium,3847,22.47745401715962,1,0,1,0,1,1,0,0
47,Female,157,99,4,49,536,Medium,3368,40.16390117246136,0,0,0,0,1,0,1,1
18,Other,177,80,3,66,723,Low,3348,25.53544639152223,0,1,1,0,1,0,0,0
43,Male,165,97,4,67,469,High,3345,35.62901744719927,0,0,0,0,1,0,1,1
56,Male,167,109,1,73,767,Low,2092,39.08350962745168,0,0,0,0,0,0,1,1
41,Male,175,98,1,10,683,High,2062,32.0,0,1,0,0,0,0,1,1
36,Female,169,60,4,40,478,Medium,3091,21.007667798746546,0,0,0,0,1,0,1,1
41,Male,199,86,5,31,247,Medium,3770,21.71662331759299,0,0,0,1,0,0,1,1
34,Male,191,75,4,103,213,High,1786,20.558646966914285,0,0,0,0,1,1,1,1
22,Male,183,111,5,119,441,Low,3736,33.14521186061094,0,1,0,0,0,0,0,1
57,Female,154,116,3,79,117,High,1530,48.912126834204756,0,0,0,0,1,0,1,0
56,Male,177,61,1,67,579,High,1678,19.4707778735357,0,0,0,1,0,0,1,1
55,Other,196,96,2,57,517,Medium,2475,24.989587671803417,0,0,0,1,0,0,0,0
37,Female,189,66,5,64,484,Low,2486,18.47652641303435,0,0,0,0,0,0,1,1
27,Female,179,80,0,90,239,High,1959,24.968009737523797,0,0,0,1,0,0,1,0
30,Female,172,85,3,58,590,High,3386,28.73174689021093,0,1,1,0,1,0,1,0
43,Other,158,64,1,38,139,High,1646,25.63691716071142,0,1,0,1,0,0,1,1
19,Other,189,91,2,115,238,High,3909,25.475210660395845,0,1,1,1,0,0,0,0
24,Other,159,103,1,64,767,Low,3777,40.742059253985204,0,1,0,0,0,0,0,1
42,Other,166,54,2,34,571,High,1529,19.5964581216432,0,0,1,1,0,0,0,0
40,Male,198,76,4,40,298,Low,3531,19.38577696153454,0,0,0,0,1,0,1,1
20,Other,176,103,5,55,500,Low,2219,33.25154958677686,0,1,0,0,0,0,0,1
30,Male,172,67,2,66,802,High,3770,22.647376960519203,1,0,1,1,0,1,0,0
40,Other,173,86,1,115,287,Low,1552,28.734672057202044,0,1,0,1,0,0,1,1
42,Other,187,105,1,63,185,High,2761,30.026594984128796,0,1,0,0,0,0,1,1
36,Male,163,52,1,58,280,High,3186,19.57168128269788,0,0,0,1,0,0,1,1
36,Male,174,78,5,98,290,Low,1929,25.762980578676178,0,1,0,1,0,0,1,1
47,Female,182,90,1,11,976,High,3152,27.17063156623596,0,1,0,1,0,0,1,1
56,Male,170,85,3,116,849,High,3438,29.411764705882355,0,0,0,0,1,0,1,0
21,Other,159,119,1,55,505,Medium,1909,47.0709228274198,0,1,0,0,0,0,0,1
18,Female,191,106,0,65,446,Medium,3736,29.05622104657219,0,1,0,1,0,0,0,0
29,Male,177,61,5,71,640,Low,2815,19.4707778735357,0,0,0,1,0,1,1,1
54,Female,153,91,0,119,281,Medium,2202,38.87393737451408,0,1,0,0,0,0,1,0
33,Male,165,91,4,85,880,Low,3513,33.425160697887975,0,0,0,0,1,0,1,1
32,Male,183,86,2,14,468,High,1642,25.680074054167036,0,1,1,1,0,0,0,0
26,Male,190,87,0,46,799,High,1713,24.099722991689752,0,0,0,1,0,1,1,0
31,Male,197,73,2,80,500,High,3929,18.81006982916334,1,0,1,1,0,1,0,0
48,Other,174,92,5,49,818,Medium,3360,30.38710529792575,0,1,0,0,0,0,1,1
27,Other,150,89,5,105,712,High,3224,39.55555555555556,0,1,0,0,0,0,1,1
30,Male,171,54,4,63,737,Low,2745,18.467220683287167,0,0,0,0,1,0,1,1
37,Other,158,51,1,91,715,Medium,2373,20.429418362441915,0,0,0,1,0,0,1,1
50,Male,195,53,5,61,688,High,2230,13.93819855358317,0,0,0,0,0,0,1,1
46,Other,197,73,5,93,268,Medium,3203,18.81006982916334,0,0,0,1,0,0,1,1
42,Female,168,71,4,87,975,Low,2121,25.15589569160998,0,0,0,0,1,0,1,1
58,Other,189,94,5,94,967,Medium,2669,26.315052770079227,0,0,0,1,0,0,1,1
44,Other,161,73,3,119,186,Medium,3437,28.162493730951734,0,1,1,0,1,0,1,0
47,Male,183,85,0,98,340,High,3220,25.381468541909282,0,1,0,1,0,0,1,0
27,Other,164,72,2,38,859,Medium,3924,26.769779892920884,0,1,1,1,0,0,0,0
49,Male,192,57,2,43,292,Low,1937,15.462239583333334,0,0,1,0,0,0,0,0
32,Other,159,96,1,17,505,High,2452,37.97318144060757,0,1,0,0,0,0,1,1
28,Female,160,112,3,51,421,High,3385,43.74999999999999,0,1,0,0,1,0,1,0
31,Male,151,105,0,90,729,Medium,2427,46.05061181527126,0,1,0,0,0,0,1,0
23,Male,196,108,2,67,875,High,2224,28.113286130778846,0,1,1,1,0,0,0,0
44,Other,166,62,1,103,652,Low,1580,22.49963710262738,0,0,0,1,0,0,1,1
48,Male,172,61,5,46,887,Medium,2377,20.61925365062196,0,0,0,1,0,0,1,1
22,Other,180,59,1,58,884,Low,3440,18.209876543209877,0,0,0,0,0,0,0,1
28,Female,150,101,0,65,212,Low,1561,44.888888888888886,0,1,0,0,0,0,1,0
52,Female,173,113,3,26,896,High,1524,37.75602258678873,0,1,0,0,1,0,1,0
22,Female,199,78,0,31,840,Low,1820,19.696472311305268,0,0,0,1,0,1,0,0
58,Female,197,76,5,12,214,Low,3910,19.58308639748512,0,0,0,1,0,0,1,1
18,Other,192,66,4,37,539,High,1551,17.903645833333332,0,0,0,0,1,0,0,1
18,Female,178,95,1,71,486,High,1642,29.983587930816814,0,1,0,0,0,0,0,1
46,Other,150,62,0,32,305,Low,3852,27.555555555555557,0,1,0,1,0,0,1,0
51,Female,195,87,5,59,436,High,2809,22.87968441814596,0,0,0,1,0,0,1,1
50,Male,162,119,4,109,446,Low,2456,45.34369760707208,0,0,0,0,1,0,1,1
23,Male,167,104,0,87,128,Low,1921,37.29068808490803,0,1,0,0,0,0,0,0
59,Female,160,52,0,20,355,Low,1696,20.312499999999996,0,0,0,1,0,0,1,0
36,Other,190,93,3,74,449,Low,3269,25.761772853185597,0,1,1,0,1,0,1,0
35,Other,193,65,5,94,721,High,3370,17.450132889473544,0,0,0,0,0,0,1,1
28,Female,164,102,4,33,296,High,2998,37.923854848304586,0,0,0,0,1,0,1,1
58,Other,159,67,4,61,313,High,3348,26.502116213757365,0,0,0,0,1,0,1,1
35,Female,175,99,3,18,396,Low,2661,32.326530612244895,0,1,0,0,1,0,1,0
25,Female,151,87,1,113,348,High,1535,38.15622121836761,0,1,0,0,0,0,1,1
47,Other,184,50,4,115,904,High,1565,14.768431001890358,0,0,0,0,1,0,1,1
23,Other,191,65,3,117,636,Low,2600,17.81749403799238,0,0,1,0,1,0,0,0
44,Female,194,102,4,109,284,High,2123,27.101711127643746,0,0,0,0,1,0,1,1
20,Other,152,116,4,69,456,High,2238,50.20775623268698,0,0,0,0,1,0,0,1
48,Male,188,82,0,17,737,Low,2319,23.20054323223178,0,0,0,1,0,0,1,0
49,Male,161,76,3,96,781,High,3846,29.319856487018246,0,1,1,0,1,0,1,0
34,Male,150,63,2,15,781,Low,3518,28.0,0,1,1,1,0,0,0,0
30,Male,182,101,3,66,158,Low,1715,30.491486535442576,0,1,0,0,1,0,1,0
27,Other,174,87,0,75,550,Low,3820,28.735632183908045,0,1,0,1,0,0,1,0
23,Other,158,79,4,112,597,Low,1613,31.64556962025316,0,0,0,0,1,0,0,1
31,Male,195,109,0,25,396,Medium,2730,28.665351742274822,0,1,0,1,0,0,1,0
56,Other,157,55,4,41,816,Low,3778,22.313278429145196,0,0,0,0,1,0,1,1
20,Female,153,68,1,39,677,High,2419,29.04865649963689,0,1,0,1,0,0,0,1
30,Other,198,92,4,82,776,Low,1819,23.46699316396286,0,0,0,0,1,1,1,1
51,Female,151,118,4,17,800,High,2128,51.752116135257225,0,0,0,0,1,0,1,1
44,Male,156,117,1,27,241,Medium,3231,48.07692307692307,0,1,0,0,0,0,1,1
26,Female,197,98,4,90,656,High,1896,25.25187456517818,0,0,0,0,1,0,1,1
36,Female,168,95,0,78,725,Medium,1743,33.6592970521542,0,1,0,0,0,0,1,0
23,Male,172,76,4,84,989,Low,3914,25.689561925365066,0,0,0,0,1,0,0,1
44,Female,177,82,4,80,338,Low,2980,26.173832551310287,0,0,0,0,1,0,1,1
52,Female,174,70,5,14,496,High,2706,23.120623596247853,0,0,0,1,0,0,1,1
55,Male,151,69,3,32,997,Low,2688,30.26183062146397,0,1,0,0,1,0,1,0
53,Male,161,50,2,36,758,Low,1547,19.28937926777516,0,0,0,1,0,0,0,0
57,Other,199,52,1,29,354,High,3069,13.130981540870179,0,0,0,0,0,0,1,1
24,Male,184,102,1,76,757,Medium,3851,30.12759924385633,0,1,0,0,0,0,0,1
18,Female,174,75,3,100,232,Medium,3723,24.772096710265558,1,0,1,0,1,1,0,0
28,Female,166,98,1,89,861,Medium,1754,35.56394251705618,0,1,0,0,0,0,1,1
29,Other,195,87,2,116,384,High,3565,22.87968441814596,1,0,1,1,0,1,0,0
25,Female,163,113,2,39,540,Medium,2229,42.530768941247324,0,1,0,0,0,0,0,0
32,Other,182,103,3,55,866,Medium,2788,31.095278348025598,0,1,0,0,1,0,1,0
57,Female,191,71,2,68,138,Low,2063,19.462185795345523,0,0,0,1,0,0,0,0
40,Other,157,60,2,77,937,Low,1722,24.341758286340216,1,0,1,1,0,0,0,0
35,Male,193,109,4,109,294,Low,3273,29.26253053773256,0,0,0,0,1,0,1,1
30,Male,165,88,2,48,299,Low,3112,32.323232323232325,0,1,0,0,0,0,0,0
26,Female,192,65,0,12,721,High,1983,17.63237847222222,0,0,0,0,0,0,1,0
42,Female,168,94,4,33,385,Medium,1920,33.30498866213152,0,0,0,0,1,0,1,1
54,Male,190,82,0,82,234,High,3235,22.714681440443215,0,0,0,1,0,0,1,0
29,Female,182,115,0,97,719,Low,2258,34.71802922352373,0,1,0,0,0,0,1,0
51,Other,160,72,2,114,704,High,3521,28.124999999999993,0,1,0,1,0,0,0,0
26,Female,197,105,4,97,413,Medium,1571,27.055579891262337,0,0,0,0,1,0,1,1
36,Female,154,90,4,110,455,Medium,2357,37.949063923089895,0,0,0,0,1,0,1,1
29,Male,156,80,0,106,985,Low,2795,32.87310979618672,0,1,0,0,0,0,1,0
19,Male,158,64,2,92,632,Medium,3630,25.63691716071142,0,1,1,1,0,0,0,0
58,Male,154,90,3,74,585,High,2692,37.949063923089895,0,0,0,0,1,0,1,0
47,Female,187,74,4,36,837,Low,2313,21.161600274528865,0,0,0,0,1,0,1,1
50,Other,190,106,0,45,921,High,2404,29.362880886426595,0,1,0,1,0,0,1,0
30,Other,166,52,2,103,775,High,2762,18.870663376397157,1,0,1,1,0,1,0,0
37,Other,193,55,0,82,922,Medium,2501,14.765497060323767,0,0,0,0,0,0,1,0
44,Female,193,75,5,46,764,Low,3007,20.13476871862332,0,0,0,1,0,0,1,1
49,Other,152,67,3,109,465,Low,3983,28.999307479224377,0,1,1,0,1,0,1,0
49,Other,193,103,5,34,722,Medium,3495,27.65174904024269,0,1,0,1,0,0,1,1
34,Female,163,102,5,103,895,High,2934,38.39060559298431,0,1,0,0,0,0,1,1
34,Female,182,78,1,59,584,High,2075,23.54788069073783,0,0,0,1,0,0,1,1
20,Male,157,63,4,106,884,Medium,3725,25.558846200657225,0,0,0,0,1,0,0,1
57,Other,189,85,4,46,920,High,3403,23.79552644102909,0,0,0,0,1,0,1,1
53,Other,173,55,5,74,918,High,1955,18.376825152861773,0,0,0,0,0,0,1,1
41,Other,172,103,4,51,874,High,3850,34.81611681990265,0,0,0,0,1,0,1,1
32,Male,166,61,3,31,789,Low,1646,22.136739730004358,1,0,1,0,1,1,1,0
48,Female,178,111,5,72,757,High,3765,35.03345537179649,0,1,0,0,0,0,1,1
54,Female,175,86,5,81,745,High,3399,28.081632653061224,0,1,0,1,0,0,1,1
59,Male,155,75,5,52,356,Low,2055,31.217481789802285,0,0,0,0,0,0,1,1
41,Other,168,68,0,11,479,Medium,2421,24.092970521541954,0,0,0,1,0,0,1,0
43,Female,174,90,1,11,131,Medium,2195,29.72651605231867,0,1,0,1,0,0,1,1
54,Other,188,76,4,49,963,High,2967,21.50294250792214,0,0,0,0,1,0,1,1
55,Male,175,114,3,59,298,Medium,2482,37.224489795918366,0,1,0,0,1,0,1,0
52,Other,196,98,4,80,658,High,1861,25.510204081632654,0,0,0,0,1,0,1,1
50,Other,180,80,1,15,591,High,1834,24.691358024691358,0,0,0,1,0,0,1,1
59,Female,187,95,0,60,856,Low,3856,27.166919271354622,0,0,0,1,0,0,1,0
20,Female,190,68,2,101,946,Low,1610,18.83656509695291,1,0,1,1,0,1,0,0
18,Other,195,63,3,108,944,Medium,2733,16.568047337278106,0,0,1,0,1,0,0,0
26,Male,160,75,2,70,219,Medium,3514,29.296874999999993,0,1,1,1,0,0,0,0
34,Other,156,58,0,93,444,Medium,3324,23.83300460223537,0,0,0,1,0,1,1,0
46,Female,156,106,1,119,265,Low,3509,43.5568704799474,0,1,0,0,0,0,1,1
21,Male,196,71,0,64,968,Medium,2267,18.481882548937943,0,0,0,0,0,0,0,0
36,Male,168,83,5,41,305,Low,3758,29.40759637188209,0,1,0,1,0,0,1,1
30,Female,198,110,1,56,259,Low,2620,28.058361391694724,0,1,0,1,0,0,1,1
35,Other,198,114,4,67,566,High,3056,29.07866544230181,0,0,0,0,1,0,1,1
39,Male,174,105,5,78,630,Low,3940,34.68093539437178,0,1,0,0,0,0,1,1
50,Female,151,50,1,57,738,Medium,3531,21.928862769176792,0,0,0,1,0,0,1,1
30,Female,171,91,1,19,490,High,2174,31.120686707020965,0,1,0,0,0,0,1,1
34,Other,181,106,1,10,107,Low,3200,32.35554470254266,0,1,0,0,0,0,1,1
51,Male,188,64,1,118,682,Low,3289,18.107741059302853,0,0,0,0,0,0,1,1
22,Other,171,115,3,77,455,Low,3368,39.328340344037485,0,1,0,0,1,0,0,0
33,Male,186,104,3,119,418,High,3580,30.061278760550348,0,1,0,0,1,0,1,0
58,Female,195,79,4,112,743,Low,1659,20.77580539119001,0,0,0,0,1,0,1,1
20,Male,170,62,4,95,467,Low,3338,21.453287197231838,0,0,0,0,1,1,0,1
39,Other,157,63,3,94,647,High,2317,25.558846200657225,0,1,1,0,1,0,1,0
32,Male,168,53,0,53,332,Low,3564,18.77834467120182,0,0,0,1,0,1,1,0
49,Other,198,56,5,88,528,Low,3315,14.284256708499132,0,0,0,0,0,0,1,1
36,Female,161,114,0,30,670,Low,3197,43.97978473052736,0,1,0,0,0,0,1,0
24,Male,166,51,3,52,483,Medium,2952,18.507766003774133,1,0,1,0,1,1,0,0
21,Female,188,79,0,115,454,High,3306,22.351742870076958,0,0,0,1,0,1,0,0
25,Female,150,107,4,61,541,High,1708,47.55555555555556,0,0,0,0,1,0,1,1
33,Other,152,56,0,27,562,Low,2795,24.238227146814403,0,0,0,1,0,1,1,0
52,Other,151,118,1,110,889,Low,2451,51.752116135257225,0,1,0,0,0,0,1,1
31,Other,167,107,3,101,988,Medium,1940,38.366381010434225,0,1,0,0,1,0,1,0
24,Female,176,100,5,31,463,Medium,1874,32.28305785123967,0,1,0,0,0,0,0,1
52,Other,170,50,1,65,454,Low,3694,17.301038062283737,0,0,0,0,0,0,1,1
32,Other,186,98,2,101,123,Low,3623,28.326974216672443,0,1,1,1,0,0,0,0
20,Other,198,54,3,108,114,High,2739,13.774104683195592,0,0,1,0,1,0,0,0
49,Male,177,74,0,53,374,Medium,1673,23.620287912158062,0,0,0,1,0,0,1,0
36,Female,174,109,5,31,245,Low,2202,36.00211388558594,0,1,0,0,0,0,1,1
39,Female,167,67,4,24,895,Low,3088,24.023808670084982,0,0,0,0,1,0,1,1
49,Other,157,61,4,11,135,Low,1867,24.747454257779218,0,0,0,0,1,0,1,1
20,Female,169,72,3,28,410,Medium,3380,25.209201358495854,0,1,1,0,1,0,0,0
48,Female,174,70,0,60,149,High,3052,23.120623596247853,0,0,0,1,0,0,1,0
47,Other,191,97,5,74,632,Low,3365,26.589183410542475,0,1,0,1,0,0,1,1
47,Male,171,101,1,21,722,Low,1579,34.54054238911118,0,1,0,0,0,0,1,1
57,Other,152,59,5,63,532,High,2288,25.536703601108034,0,0,0,1,0,0,1,1
53,Female,183,110,3,20,565,Low,3615,32.846606348353184,0,1,0,0,1,0,1,0
59,Other,166,104,2,28,585,Low,2738,37.741326752794315,0,0,0,0,0,0,0,0
52,Other,193,105,5,31,339,High,2838,28.188676206072646,0,1,0,1,0,0,1,1
44,Male,175,98,2,60,253,Medium,3508,32.0,0,1,0,0,0,0,0,0
27,Male,167,107,4,79,465,Medium,3333,38.366381010434225,0,0,0,0,1,0,1,1
46,Male,193,119,0,30,872,Medium,2122,31.947166366882332,0,1,0,0,0,0,1,0
42,Other,190,64,5,38,622,Medium,3545,17.72853185595568,0,0,0,0,0,0,1,1
53,Other,199,58,3,69,645,Medium,3098,14.64609479558597,0,0,0,0,1,0,1,0
47,Female,168,95,5,34,458,Low,1743,33.6592970521542,0,1,0,0,0,0,1,1
55,Female,162,69,0,102,841,Low,2625,26.291723822588015,0,1,0,1,0,0,1,0
49,Other,153,94,4,100,646,Low,3587,40.15549574949806,0,0,0,0,1,0,1,1
59,Female,160,94,3,34,645,Low,1589,36.71874999999999,0,0,0,0,1,0,1,0
40,Female,153,114,2,115,805,Low,2582,48.69921824939126,0,1,0,0,0,0,0,0
21,Other,161,104,1,15,879,High,3289,40.121908876972334,0,1,0,0,0,0,0,1
23,Other,190,107,0,52,968,Medium,1774,29.639889196675902,0,1,0,1,0,0,0,0
33,Female,165,51,5,15,608,Low,2166,18.73278236914601,0,0,0,1,0,1,1,1
58,Male,176,91,1,59,593,High,3698,29.3775826446281,0,0,0,1,0,0,1,1
32,Female,159,88,3,73,697,High,2099,34.80874965389027,0,1,0,0,1,0,1,0
59,Female,156,88,1,47,718,Low,2020,36.160420775805385,0,0,0,0,0,0,1,1
57,Other,172,71,1,105,272,Medium,3970,23.99945916711736,0,0,0,1,0,0,1,1
46,Other,157,53,4,82,126,Medium,3591,21.50188648626719,0,0,0,0,1,0,1,1
21,Other,181,52,1,52,985,High,2445,15.872531363511492,0,0,0,0,0,0,0,1
39,Female,158,55,3,33,195,Low,3653,22.031725684986377,1,0,1,0,1,0,1,0
58,Male,191,82,2,88,999,Low,3184,22.47745401715962,0,0,0,1,0,0,0,0
35,Female,169,93,3,21,141,Low,1812,32.561885088057146,0,1,0,0,1,0,1,0
38,Female,175,58,2,37,479,Low,3615,18.93877551020408,1,0,1,1,0,0,0,0
44,Male,168,82,2,102,337,Medium,1952,29.053287981859416,0,1,1,1,0,0,0,0
28,Male,164,95,2,81,736,Medium,3432,35.32123735871506,0,1,0,0,0,0,0,0
50,Other,194,81,0,61,682,High,3964,21.521947071952386,0,0,0,1,0,0,1,0
27,Other,156,63,5,72,841,Medium,2385,25.88757396449704,0,1,0,1,0,0,1,1
32,Male,158,96,2,40,281,Medium,3220,38.45537574106713,0,1,0,0,0,0,0,0
27,Male,184,59,5,13,806,Low,2775,17.426748582230623,0,0,0,0,0,0,1,1
38,Male,153,68,2,72,315,Low,1938,29.04865649963689,0,1,1,1,0,0,0,0
43,Female,174,89,5,13,664,Medium,2118,29.396221429515126,0,1,0,1,0,0,1,1
33,Male,156,59,0,116,473,High,1736,24.243918474687703,0,0,0,1,0,1,1,0
56,Female,176,75,0,49,779,Medium,3102,24.212293388429753,0,0,0,1,0,0,1,0
